source_image,spot_id,A sample of Background cells,A sample of B cells,A sample of Macrophages/Monocytes cells,A sample of Adipocytes cells,A sample of Dendritic cells,A sample of T cells,A sample of Granulocytes cells,A sample of NK cells,A sample of Nerves cells,A sample of Plasma cells,A sample of Smooth muscle cells,A sample of Stroma cells,A sample of Tumor cells,A sample of Vasculature/Lymphatics cells,A sample of Other cells
reg058_A_cell.tiff,cell_1739,21.688524,19.661543,18.299192,15.350063,18.875872,20.554548,17.193808,22.567505,19.98553,19.808754,15.545274,20.219608,21.6512,18.593966,23.908663
reg058_A_cell.tiff,cell_1740,21.437666,17.72848,17.164747,14.34736,18.834837,19.676176,17.067614,21.291847,18.809387,18.582535,16.13324,19.821709,21.99293,18.037876,23.896202
reg058_A_cell.tiff,cell_1741,22.366995,19.12027,17.638668,14.289635,19.526783,20.580595,18.127775,22.471632,19.06065,19.804892,16.09443,19.821926,22.123005,17.722803,24.20691
reg058_A_cell.tiff,cell_1742,20.954868,19.17697,16.729147,13.763903,18.873123,20.65011,16.583529,22.167248,19.205294,18.930807,16.108685,20.096735,20.934687,17.748411,23.284014
reg058_A_cell.tiff,cell_1743,21.503603,17.955273,17.355158,13.974557,19.243977,19.783173,17.50687,21.318596,18.802748,18.957878,15.536628,19.774574,21.552576,17.957493,23.566576
reg058_A_cell.tiff,cell_1744,21.264874,16.606821,17.098608,16.330673,17.133839,18.705914,17.333687,20.055096,20.083574,18.322327,16.13368,19.635906,20.65714,18.573584,23.6403
reg058_A_cell.tiff,cell_1745,23.137127,19.36267,18.85694,18.449018,20.964386,21.002129,19.74216,21.888529,21.904491,19.789595,17.167088,22.275352,22.536676,21.237108,25.128683
reg058_A_cell.tiff,cell_1746,22.814123,20.598255,18.360641,16.849632,20.054718,21.401947,18.25921,22.568407,20.93531,20.650545,17.413307,21.265846,22.286865,19.108353,24.400372
reg058_A_cell.tiff,cell_1747,21.540632,17.46671,16.79348,14.716125,19.146791,19.103813,17.235611,21.306448,19.780775,18.73128,17.156338,20.62573,22.344437,18.987297,24.451694
reg058_A_cell.tiff,cell_1748,21.639423,18.172215,17.821676,15.151671,18.79583,19.691942,17.790226,22.042292,19.307127,19.539623,16.09511,19.595535,22.137985,18.524143,24.186476
reg058_A_cell.tiff,cell_1749,21.439484,16.364895,16.237785,15.191404,17.647017,19.004955,16.232695,20.235067,18.907257,17.4052,15.697354,19.579977,21.045647,17.69624,23.52602
reg058_A_cell.tiff,cell_1750,22.15687,18.987682,17.76227,14.782518,19.84801,20.828754,18.26286,22.552427,20.330812,20.009384,17.245113,20.255543,22.25385,18.55248,24.98354
reg058_A_cell.tiff,cell_1751,23.236755,19.791395,19.214752,19.088821,20.03916,20.407206,18.65299,21.537354,21.280062,19.617575,16.983,22.424892,22.504824,19.826565,24.537601
reg058_A_cell.tiff,cell_1752,21.077852,17.213861,16.718836,14.400336,18.373821,18.683178,17.005936,20.958387,19.232914,18.467402,16.169712,19.903143,21.176989,17.827696,23.994747
reg058_A_cell.tiff,cell_1753,22.86794,19.421417,18.63701,17.740513,20.62905,20.644806,19.180372,22.275665,21.004652,19.583555,16.18285,21.626013,22.804724,19.517849,25.191298
reg058_A_cell.tiff,cell_1754,22.41363,17.8701,17.972288,18.069439,19.240292,19.700521,18.607574,21.347115,21.17695,18.769535,16.73116,21.463966,22.586632,19.567802,24.96802
reg058_A_cell.tiff,cell_1755,23.120392,19.864426,19.079174,15.389885,20.079283,21.67895,19.74507,23.338795,20.424093,21.122957,17.6544,20.785065,22.751831,18.84102,25.43257
reg058_A_cell.tiff,cell_1756,21.418507,18.66574,17.894999,15.609415,17.67655,19.731863,16.902458,21.533947,19.646557,19.987204,15.174075,19.593615,20.902822,18.267939,23.52952
reg058_A_cell.tiff,cell_1757,20.816536,18.55273,17.056349,15.291341,18.70246,19.720528,17.789557,19.964916,19.801025,18.321415,15.621347,20.417223,19.767834,19.433813,23.221878
reg058_A_cell.tiff,cell_1758,21.179535,17.864216,16.68463,15.631447,17.79718,19.506567,16.426456,20.855764,19.272873,18.825249,15.400385,19.428928,20.812284,17.84045,23.389235
reg058_A_cell.tiff,cell_1759,20.8347,17.399681,17.246616,17.660463,17.38423,18.76505,16.994747,20.527035,20.036205,18.413412,15.059637,19.413792,20.036858,18.589518,22.827549
reg058_A_cell.tiff,cell_1760,22.964191,18.974237,18.667356,15.698761,19.957262,20.908752,19.261326,22.678751,20.626791,20.432127,17.93802,20.562256,23.009418,18.699675,25.239353
reg058_A_cell.tiff,cell_1761,21.43892,16.660759,17.00541,14.753001,17.853235,19.017395,17.469767,20.490494,19.199081,18.43735,15.894404,19.697098,21.133871,18.263685,23.925564
reg058_A_cell.tiff,cell_1762,21.798342,16.749908,17.269129,15.783637,17.480486,19.124525,17.194054,20.509367,19.750757,18.57522,16.12305,19.868753,21.54982,18.151228,24.289377
reg058_A_cell.tiff,cell_1763,20.061825,16.326544,16.853512,17.58747,16.750237,17.690235,16.808262,19.63796,20.002329,17.72127,14.962835,19.206982,19.606861,18.659216,22.979492
reg058_A_cell.tiff,cell_1764,21.125252,16.758537,16.0166,15.25547,17.47251,19.345856,16.14271,20.645432,18.821299,18.263062,15.835485,19.805641,21.169006,17.912943,23.417284
reg058_A_cell.tiff,cell_1765,21.40805,19.327372,17.680801,15.610525,19.765846,20.912388,17.401228,21.833614,19.918356,19.052313,15.456942,20.255585,21.37692,17.902645,23.61128
reg058_A_cell.tiff,cell_1766,21.47924,17.099478,16.70928,16.15971,17.39017,19.305166,16.871027,20.555326,19.334297,18.700865,16.17277,20.146925,20.918673,18.24283,23.789371
reg058_A_cell.tiff,cell_1767,21.343918,16.701143,16.688053,14.874253,17.807775,19.21286,16.799427,20.627642,18.925993,18.181614,15.503783,19.206863,21.39042,17.617304,23.716085
reg058_A_cell.tiff,cell_1768,21.091747,17.015343,16.101185,14.16799,18.008484,19.130163,16.335485,21.049778,18.538261,18.442888,15.776453,19.501562,21.347433,17.611565,23.760532
reg058_A_cell.tiff,cell_1769,21.04471,15.67499,15.648735,14.761433,17.041878,18.458952,15.771969,20.200163,18.129816,17.693415,15.347195,19.477142,21.006525,17.363628,23.637737
reg058_A_cell.tiff,cell_1770,21.647518,19.20737,17.738998,14.919485,19.09056,20.614403,17.640842,22.551525,19.425795,20.354277,15.702991,20.062107,22.234352,18.257872,24.49972
reg058_A_cell.tiff,cell_1771,21.655495,16.908363,17.153027,15.688749,18.051697,18.99895,17.789673,20.678522,19.474483,18.692343,16.454844,19.650352,21.783653,18.728312,24.462387
reg058_A_cell.tiff,cell_1773,20.929441,17.574917,16.657204,13.605604,18.525948,19.168556,16.627687,21.58305,18.71244,18.965416,15.670508,19.741095,21.515043,17.526764,24.056808
reg058_A_cell.tiff,cell_1775,20.565113,16.346052,15.994536,14.785913,17.287228,18.704987,16.230581,20.49842,18.288424,18.061356,15.514611,19.29243,21.126461,17.802256,23.612753
reg058_A_cell.tiff,cell_1776,20.97405,16.350647,15.918715,13.664642,17.644402,18.734186,16.03865,20.642336,18.165726,18.102545,15.16291,18.995855,21.26322,17.181566,23.576443
reg058_A_cell.tiff,cell_1854,20.693949,17.008844,18.279182,17.440533,18.142588,19.359459,17.973503,20.247854,21.033201,18.832108,15.77439,19.25101,20.764685,20.744556,23.795008
reg058_A_cell.tiff,cell_1855,20.6758,18.644094,17.35223,18.522848,18.334267,19.698105,17.382591,21.126652,21.629662,18.706055,16.566343,20.433432,20.71906,20.133856,23.853838
reg058_A_cell.tiff,cell_1856,21.999744,19.00447,17.13833,20.762848,18.195786,19.727423,17.651426,19.929028,22.225191,18.933693,18.04895,22.108551,20.372852,20.102234,23.932976
reg058_A_cell.tiff,cell_1857,24.707346,22.854809,22.017672,21.4726,22.382038,23.09225,21.527029,23.692217,24.614681,22.662912,20.38397,24.025272,23.503786,23.2296,25.723206
reg058_A_cell.tiff,cell_1858,23.411839,20.551811,19.675018,18.887312,19.836845,21.282772,20.222416,21.220566,22.969444,20.55704,18.994766,22.245604,21.90174,22.387333,24.972662
reg058_A_cell.tiff,cell_1859,24.45585,21.472332,20.645678,18.682394,20.95967,22.250565,20.363295,22.908907,22.975817,21.431221,19.451056,22.735788,23.241274,22.09554,25.253689
reg058_A_cell.tiff,cell_1860,24.692986,22.778214,21.383839,20.750849,22.493574,22.492233,21.57783,22.902977,22.848724,22.024355,18.604822,23.845394,23.477646,22.092014,25.151022
reg058_A_cell.tiff,cell_1861,21.174505,18.245296,17.641672,20.93979,17.314074,18.982407,17.709564,19.614904,21.636805,17.524696,16.905083,20.701185,19.579346,18.93851,23.165361
reg058_A_cell.tiff,cell_1862,22.43729,21.123337,19.847864,18.081186,20.088076,20.673424,19.277401,21.52701,20.987185,20.375076,16.235308,21.205278,21.666407,20.095924,23.754353
reg058_A_cell.tiff,cell_1863,21.50185,19.618292,17.841204,18.49752,19.591238,20.862644,17.403534,21.65086,22.210293,19.609106,17.347454,20.939774,21.787157,21.06217,24.37903
reg058_A_cell.tiff,cell_1864,20.729818,17.00787,17.172659,17.862482,17.308155,18.289118,17.165415,20.09625,20.458769,18.06889,16.286772,19.762886,20.199297,19.387358,23.324076
reg058_A_cell.tiff,cell_1865,22.657595,18.208813,18.666649,19.725544,19.053038,19.894518,18.50372,19.662846,22.384325,19.092516,17.582363,21.020214,21.003832,20.85916,23.794384
reg058_A_cell.tiff,cell_1866,21.244804,17.882338,17.787363,16.990622,18.36849,20.140717,17.149261,20.892076,21.404278,18.952494,16.126976,19.510279,21.107397,20.165539,23.661682
reg058_A_cell.tiff,cell_1867,22.03751,18.224096,18.164526,19.792744,18.98833,20.047981,17.6654,20.441078,22.840717,18.823292,17.756063,20.27335,21.039574,20.954964,23.54895
reg058_A_cell.tiff,cell_1868,21.171276,15.77783,16.279263,18.449284,16.845798,18.151619,16.166664,19.12329,20.959076,17.582417,17.241861,20.25336,20.242462,20.373383,23.408802
reg058_A_cell.tiff,cell_1869,21.221464,17.216856,17.704657,17.837938,18.370745,19.11585,17.141626,20.191181,20.234676,18.565956,15.06282,19.861732,20.660921,20.389492,23.419117
reg058_A_cell.tiff,cell_1870,20.004917,16.215706,15.969216,17.234806,15.752182,18.431705,15.502027,19.163452,20.989607,17.447104,16.37547,18.631334,19.559639,19.572514,22.615665
reg058_A_cell.tiff,cell_1871,21.255545,18.77311,17.260221,20.959314,18.351393,19.395815,17.251041,20.094276,21.224957,18.016306,16.15363,19.695883,20.07124,18.730606,22.737633
reg058_A_cell.tiff,cell_1872,21.528841,17.781626,17.838614,19.7281,17.887201,19.871239,17.482193,20.537352,22.73335,19.201782,18.585352,20.87706,21.19759,20.836168,24.041035
reg058_A_cell.tiff,cell_1873,21.196503,18.726263,17.172178,20.708858,18.24618,19.059679,16.955107,19.491976,20.948229,17.58058,16.463047,19.986416,19.436756,19.27984,22.553919
reg058_A_cell.tiff,cell_1874,20.963314,16.720028,18.415915,17.704657,17.432646,18.79377,17.792774,20.33563,21.762173,18.333265,16.522242,19.446497,20.74093,20.452509,23.86203
reg058_A_cell.tiff,cell_1875,19.587275,15.332728,16.453579,15.794511,16.72301,17.1185,16.446497,18.558985,19.121859,16.39691,14.368285,18.330677,19.221323,19.802591,22.560122
reg058_A_cell.tiff,cell_1876,19.984386,15.308959,17.068565,16.977114,16.145844,17.578194,16.73618,18.321028,19.834644,16.465858,14.223753,18.527071,19.451838,19.693306,22.678066
reg058_A_cell.tiff,cell_1877,19.612112,16.099644,16.87635,15.784421,16.806492,18.117077,16.511906,19.694519,19.45153,17.300526,14.083507,17.970268,19.530565,19.139992,22.737097
reg058_A_cell.tiff,cell_1878,20.51896,16.953152,18.291653,19.295528,16.679775,17.941917,17.342882,18.088665,22.127897,17.225344,15.99302,19.694935,19.10025,20.86076,23.165405
reg058_A_cell.tiff,cell_1879,20.228125,15.951109,17.416655,18.529963,16.62499,17.535559,16.832115,17.900667,21.404137,16.518915,16.162586,19.819792,19.465273,20.337227,23.229631
reg058_A_cell.tiff,cell_1880,19.516203,15.927219,16.632685,18.229912,15.558348,17.733423,15.852747,19.173977,20.985922,17.47653,15.692125,19.459145,19.880716,20.08436,23.21987
reg058_A_cell.tiff,cell_1881,20.076326,15.704505,17.029842,17.01882,16.502567,18.241385,16.193266,19.425201,20.044535,17.290691,14.421161,18.258553,19.649788,18.706095,22.834919
reg058_A_cell.tiff,cell_1882,19.330114,15.90332,16.393036,14.838726,16.930109,17.283104,15.574934,19.618155,18.603004,17.077793,13.377688,18.406723,20.130684,18.359064,23.00854
reg058_A_cell.tiff,cell_1883,21.833847,20.205479,17.083643,20.001083,18.565996,20.048355,17.940266,20.426987,21.97412,19.672447,16.931866,21.550058,20.063711,20.16188,23.899609
reg058_A_cell.tiff,cell_1884,19.506683,13.830084,14.560845,14.358937,15.355054,15.774677,14.784765,17.722387,17.396048,15.879217,13.6545515,17.665071,19.900446,18.644375,22.463871
reg058_A_cell.tiff,cell_1885,20.465292,16.548258,16.87287,17.49579,17.887228,18.12496,16.946987,19.936926,20.137398,17.954477,15.630238,19.490355,20.500364,20.364943,23.432482
reg058_A_cell.tiff,cell_1886,21.42888,17.42586,18.125486,18.889952,17.848886,19.435797,17.871204,20.013744,22.297033,18.102182,17.342999,20.741297,20.882406,20.426792,23.963877
reg058_A_cell.tiff,cell_1887,20.85802,17.275864,17.505383,19.099945,16.84423,18.843014,17.446133,19.549368,22.735748,18.069376,18.150896,20.928272,20.039434,20.57877,23.759798
reg058_A_cell.tiff,cell_1888,20.836697,16.484434,17.421682,17.462034,16.660448,18.799438,17.404432,20.284472,21.525055,18.31427,16.850426,19.927736,20.82842,20.622461,24.072168
reg058_A_cell.tiff,cell_1889,21.155264,17.720942,18.279135,18.003836,17.236095,19.49201,17.569357,21.06145,22.51135,19.425299,17.284649,20.280376,20.821667,21.11123,24.16508
reg058_A_cell.tiff,cell_1890,22.111073,18.33491,17.056417,18.478897,18.382568,19.930147,17.484365,20.5515,22.151796,18.627993,19.085112,21.10671,20.886309,21.067644,23.866625
reg058_A_cell.tiff,cell_1891,19.984476,17.324186,17.2544,16.91152,17.508217,18.424551,17.805902,19.65595,20.786137,17.79337,15.449826,19.108273,19.178226,20.128511,23.213585
reg058_A_cell.tiff,cell_1892,21.25967,16.027033,18.016539,18.57053,17.246048,18.588005,18.421907,18.741518,21.135134,17.950636,16.157225,20.551914,20.217361,22.08305,23.74936
reg058_A_cell.tiff,cell_1893,20.669695,15.831552,18.261719,17.106579,16.177937,17.890108,17.665987,19.443596,21.575754,18.04162,16.58093,18.852526,19.846865,20.45503,23.584211
reg058_A_cell.tiff,cell_1894,20.477556,14.271181,16.621681,18.256912,15.201786,17.40063,16.78529,18.245583,21.806961,17.072422,17.712717,19.638689,20.228067,19.794971,23.678627
reg058_A_cell.tiff,cell_1895,19.649971,14.043072,16.012068,18.356485,15.171835,17.118774,16.420246,17.842669,21.36554,16.613647,17.45095,19.167946,19.404863,20.442333,23.149927
reg058_A_cell.tiff,cell_1896,19.504213,12.876599,15.933878,16.61941,14.532213,16.281715,15.956617,17.57737,19.80591,16.130444,15.216433,18.0585,19.386662,19.42968,22.845108
reg058_A_cell.tiff,cell_1897,21.695406,17.538027,18.004995,18.6536,17.064474,18.324652,18.409204,19.489906,21.64125,17.844685,17.051826,20.607283,20.374964,19.63227,23.953667
reg058_A_cell.tiff,cell_1898,19.031427,13.588005,15.532072,16.430649,13.855194,15.878909,15.581769,17.375555,19.861328,16.042341,16.143635,18.467226,18.717997,19.895798,22.334402
reg058_A_cell.tiff,cell_1899,21.116693,16.726831,15.836308,18.845907,16.51126,18.3549,16.241388,18.81767,20.49764,16.915548,15.7384815,20.514471,20.011166,18.34588,22.665333
reg058_A_cell.tiff,cell_1900,21.150923,16.594027,17.581446,17.029577,17.85101,18.833433,17.2051,20.22979,19.673857,17.933962,14.954004,19.31653,20.742857,18.694035,23.587984
reg058_A_cell.tiff,cell_1901,24.279139,21.810146,21.231537,20.55109,21.493685,21.246006,20.608223,23.297916,22.702534,21.363432,18.435936,23.583767,24.281107,20.329561,25.945238
reg058_A_cell.tiff,cell_1902,21.591923,19.373447,17.288277,14.745872,20.034897,20.638514,16.904898,22.043518,19.904703,19.150955,15.673809,20.790506,21.25229,18.48437,23.698565
reg058_A_cell.tiff,cell_1903,20.322813,17.40421,17.426767,19.491917,16.592054,18.164162,16.755371,19.53533,21.141554,17.624905,15.474584,19.431906,19.897957,17.905556,22.918015
reg058_A_cell.tiff,cell_1907,21.244375,17.629436,18.36047,16.654411,18.065067,18.399736,18.755228,19.421154,20.774048,18.664185,15.45832,20.092653,20.616535,21.520613,23.90858
reg058_A_cell.tiff,cell_1908,21.537281,18.01864,18.73336,16.842867,18.422865,19.25619,18.661634,21.21347,21.669344,19.64569,16.701548,19.72963,21.102737,20.162132,24.197472
reg058_A_cell.tiff,cell_1909,20.144106,15.633194,15.836757,15.089088,17.25101,17.658962,15.541113,19.028439,18.06875,17.091963,14.314329,18.996769,20.35861,18.706339,22.617102
reg058_A_cell.tiff,cell_1910,20.897503,16.902708,18.065903,15.027705,17.293842,17.631437,18.219498,20.038456,20.097044,18.391344,15.935923,19.79002,20.91795,19.945673,24.255577
reg058_A_cell.tiff,cell_1912,20.642355,18.18527,18.084593,18.59181,17.4581,19.847078,16.936426,20.547665,22.525076,19.436167,17.19891,20.15769,19.840668,20.870846,23.438173
reg058_A_cell.tiff,cell_1913,21.00477,16.370148,16.879667,17.673378,17.51213,19.007633,16.16959,20.354515,21.230774,18.70345,17.045347,20.065033,21.110556,20.087849,23.830978
reg058_A_cell.tiff,cell_1914,21.676977,17.781618,16.748035,18.228642,18.98123,19.763363,16.799026,19.635378,20.941582,18.045639,16.33297,20.180098,20.579296,20.11999,23.262566
reg058_A_cell.tiff,cell_1915,22.332989,17.20588,17.804,18.24908,18.469294,19.39327,17.355745,21.209444,22.067307,18.823812,17.71432,20.09969,21.911371,20.161703,24.49924
reg058_A_cell.tiff,cell_1916,20.991993,16.607155,17.702604,16.197275,17.003977,18.208288,16.863808,20.385138,20.197775,18.094152,15.333883,18.902187,20.839102,19.141289,23.717018
reg058_A_cell.tiff,cell_1917,21.268826,17.583115,17.091816,15.805917,17.994347,18.215038,16.648758,20.110676,19.48593,18.144863,15.649825,21.031887,21.730143,20.17588,23.817251
reg058_A_cell.tiff,cell_1918,25.431366,22.73409,21.554073,19.54324,22.481747,23.124098,21.215864,24.028618,23.610617,22.487053,20.199049,23.667706,24.21548,22.478573,26.011309
reg058_A_cell.tiff,cell_1919,20.892597,15.221932,18.248913,17.102713,16.404516,17.407011,17.559856,19.417164,21.742796,18.401428,16.870815,18.811258,20.399235,20.322191,23.77152
reg058_A_cell.tiff,cell_1920,19.140093,12.87392,15.5877,16.336454,13.967755,15.979866,16.1188,17.01162,19.435154,15.745323,15.178286,18.215115,18.677431,19.430744,22.29139
reg058_A_cell.tiff,cell_1921,22.335016,19.565712,18.465975,16.639395,19.913105,20.8064,18.53738,22.131714,20.825768,20.1441,17.005754,20.535503,22.177593,19.714405,24.570816
reg058_A_cell.tiff,cell_1922,23.070717,19.00197,19.43828,16.386356,19.71405,20.335567,19.035278,21.69103,20.961378,19.852638,17.058073,21.302,22.629448,19.576866,24.764105
reg058_A_cell.tiff,cell_1923,20.456142,16.15544,17.553846,17.535397,16.023804,18.078735,16.87318,19.006935,20.654016,17.380795,15.183761,18.642202,19.221634,19.798523,22.925749
reg058_A_cell.tiff,cell_1924,20.510653,16.675406,17.78546,17.974493,16.493677,19.217121,16.696167,20.635664,21.320467,18.637531,16.399776,19.59966,20.73482,19.82693,23.958952
reg058_A_cell.tiff,cell_1925,21.713074,16.83981,17.553001,16.960144,17.259253,19.195292,17.64906,20.09726,20.641191,18.809843,16.458202,19.561695,21.15107,20.787498,23.761507
reg058_A_cell.tiff,cell_1926,21.968668,17.765587,18.181158,21.302872,18.24654,19.243963,18.939884,19.324831,22.24108,17.440086,18.123392,21.584854,20.374973,20.343967,23.690098
reg058_A_cell.tiff,cell_1927,22.962376,18.924292,19.043985,21.370882,18.150925,19.649336,18.231665,20.426764,22.71456,19.378134,17.931671,21.107353,21.163584,20.649904,24.110073
reg058_A_cell.tiff,cell_1928,20.19026,18.677309,17.65809,20.017872,17.196917,18.989344,17.311674,20.241766,21.980177,18.442806,17.318218,20.921833,20.221668,19.82325,23.62585
reg058_A_cell.tiff,cell_1929,21.205921,16.019955,17.169926,17.655848,17.579134,17.900179,17.765345,19.452913,19.59064,16.934126,15.488277,20.021526,20.644253,19.950727,23.481361
reg058_A_cell.tiff,cell_1930,21.950506,17.658249,17.817274,18.64776,18.140795,19.11052,18.937586,19.537468,21.000013,17.682089,16.520472,21.09792,20.738897,20.314732,23.996292
reg058_A_cell.tiff,cell_1932,21.020926,17.894958,16.54756,14.197507,18.726273,19.636044,16.01278,21.453407,18.96063,18.684055,16.027014,20.14355,21.674019,17.458092,24.01575
